,id,title,date,author,story,topic
0,df76823604e411eb98a8646e69d991ea,"المغرب يسجل 2521 إصابة جديدة بـ""كوفيد-19"" في 24 ساعة",الجمعة 02 أكتوبر 2020 - 18:15,هسبريس من الرباط,كشفت معطيات وزارة الصحة، اليوم الجمعة، تسجيل 2521 إصابة مؤكدة جديدة بفيروس كورونا المستجد خلال الـ24 ساعة الماضية، ليرتفع العدد الإجمالي للمصابين بالفيروس إلى 128565 حالة في المغرب.ووفق المصدر ذاته فإن عدد الحالات المستبعدة، بعد الحصول على نتائج سلبية تهم التحاليل المختبرية، قد بلغ 2537893 منذ بداية انتشار الفيروس على المستوى الوطني؛ في 2 مارس الماضي.وأفادت المعطيات الرسمية بأن الفترة نفسها عرفت تسجيل 34 وفاة جديدة ليصل عدد الوفيات إلى 2263 حالة.وتم التأكد من 1908 حالة شفاء إضافية لترتفع الحصيلة الإجمالية للتعافي إلى 106044.وتهيب وزارة الصحة بالمواطنات والمواطنين الالتزام بقواعد النظافة والسلامة الصحية، والانخراط في التدابير الاحترازية التي اتخذتها السلطات المغربية بكل وطنية ومسؤولية.,societe
1,e02c3da204e411eba0df646e69d991ea,"حوادث اختطاف عصابات الكنوز لأطفال ""زهريين"" تعود إلى الواجهة",الجمعة 02 أكتوبر 2020 - 17:00,هسبريس- مصطفى شاكري,"ظاهرة خُرافية مازالت حاضرة في المجتمع المغربي تُسهم بدورها في تنامي حالات اختطاف الأطفال، الموضوع المثير للجدل في الفترة الأخيرة. ويتعلق الأمر بفئة محددة من الأطفال يتميزون ببعض ""السمات الجسدية""، يُطلق عليهم لفظ ""الزُّهري""، يُستغّلون من قبل المشعوذين في عملية ""استخراج الكنوز"".وأعادت حادثة قتل الطفلة ""نعيمة"" بضواحي زاكورة موضوع نبش الكنوز إلى الواجهة باستعمال ""وصفات سحرية""، بعدما تم إلقاء القبض على المشتبه فيه بارتكاب الجريمة، لا سيما أن المعني يمتهن البحث عن الكنوز، ما أثار موجة استياء عبر الشبكات الاجتماعية إزاء استغلال الأطفال الأبرياء في عمليات الشعوذة.ويُعَرَّفُ ""الزّهري"" لدى عصابات النبش عن الكنوز بأنه الطفل الذي كف يدّه يتّسم بخط متصل يقطع راحة يده بشكل عرضي، وخط آخر يقطع لسانه بشكل طولي، ويشترط ألا يتعدى سنّه العاشرة، حيث يُستخدم هذا ""الطفل المثالي"" الذي يتوفر على صفات تنعدم لدى الأطفال الآخرين في العثور على النفائس المدفونة في باطن الأرض.وبعد الانتهاء من الطقوس الخرافية التي يقوم بها الخاطفون، يتم قتل هؤلاء الأطفال قصد طمس معالم الجريمة، أو إعادتهم إلى أماكن سكناهم؛ لكن احتمال ذلك ضعيف للغاية في غالب الأحيان، أو يتم بيعهم إلى عصابات أخرى تنشط في مجال التنقيب عن الكنوز.وفي هذا الصدد، قالت نجية أديب، الناشطة الحقوقية، إن ""الدولة لا تتحمل مسؤولية هذه الجرائم التي تقع في المجتمع، بل يجب استحضار مسؤولية الأسر أيضا، بحيث تغيب ثقافة التحسيس في الوسط العائلي، ويُترك الأطفال في الشارع، فضلا عن عمليات الاختطاف التي تتم أمام المدارس والمستشفيات"".وأضافت أديب، في تصريح لجريدة هسبريس الإلكترونية، أنها اشتغلت على ملفات كثيرة تخص موضوع نبش الكنوز، بينها ملف يعود إلى سنة 2008 بعد اختفاء طفل صغير مازال مفقوداً إلى حد الساعة، يقال إنه ""زهري"" حسب الاعتقاد الشعبي.وأوضحت رئيسة جمعية ""ما تقيش أولادي"" أن ""عصابات البحث عن الكنوز تعمد إلى الاستعانة بخدمات بعض النساء قصد إعداد لوائح بأسماء الأطفال ""الزهريّين""، الذين يشترط فيهم ألا يبلغوا سن الرشد، موردة: ""يتم اقتياد هؤلاء الأطفال إلى مكان الجريمة، اعتقاداً من المجرمين أن الجنّ يطلب قطرات من الدم، أو الضحية كلها، قصد استخراج الكنز"".",societe
2,e0cc272204e411ebae6f646e69d991ea,"مشروع قانون ""هيئة النزاهة ومحاربة الرشوة"" يجلب مخاوف برلمانيين",الجمعة 02 أكتوبر 2020 - 14:00,هسبريس - محمد بلقاسم,"طرح نواب في لجنة العدل والتشريع وحقوق الإنسان، اليوم الجمعة، مخاوف كثيرة خلال مناقشة مشروع قانون رقم 46.19 يتعلق بالهيئة الوطنية للنزاهة والوقاية من الرشوة ومحاربتها، وذلك بسبب التداخل بين عمل النيابة العامة وهيئة النزاهة، الأمر الذي سيكون له تأثير على محاربة الفساد والرشوة.وينص مشروع القانون الحكومي المعروض للمناقشة في مادته 30 على أن ""يوثق بمضمون محاضر مأموري الهيئة إذا تعلق الأمر بالمخالفات الإدارية والمالية التي تكتسي طابعا جرميا، إلى أن يثبت ما يخالفها بأي وسيلة من وسائل الإثبات"".مأمورو الهيئة، وفقا لمشروع القانون، يوثقون كذلك المحاضر المنجزة في شأن جنح الفساد إلى أن يثبت ما يخالفها بأي وسيلة من وسائل الإثبات، ويمكن للنيابة العامة عند الاقتضاء إجراء أبحاث تكميلية بواسطة الشرطة القضائية.وأبدى فريق الأصالة والمعاصرة مخاوف من مشروع القانون، حد تشبيه أمينه العام عبد اللطيف وهبي ما جاءت به الحكومة بما كانت تشتغل به النازية عبر تنظيم يحاكم المواطنين بناء على محاضر دون اللجوء إلى القضاء ويمكن أن يصل الأمر حد الإعدام.وفي الوقت الذي رفض فيه نواب تشبيهه لوظيفة الحكومة والبرلمان بالنازية، قال وهبي: ""والله هادشي أكثر من النازية، وهذا رأي يخصني""، معتبرا أنه ""منذ 50 سنة هناك إشكال في عبارة (يوثق بمضمون المحاضر)، التي كانت مبررا للإدانة من طرف القضاة والتي يمكن أن تكون تحت التعذيب أو غيره"".فريق العدالة والتنمية سجل عبر البرلمانية أمنة ماء العينين أن مشروع القانون لا ينص على أي علاقة بين رئيس الهيئة والنيابة العامة إذا تم فتح التحقيق في ملف فساد معين، مشددة على ""ضرورة توضيح العلاقة، والتنصيص على إلزامية حضور الهيئة إلى جانب النيابة العامة عند القيام بمهام البحث في ملفات الفساد"".وأشارت ماء العينين إلى أن القاضي سيتعامل قانونيا مع المحاضر التي تحمل توقيع الضابطة القضائية، في حين أن محاضر الهيئة لا صفة ضبطية لها، وهو ما سيجعلها مجرد معلومات، منبهة إلى وجود تناقض بين مشروع القانون وقانون المسطرة الجنائية.وطالبت ماء العينين في هذا الصدد بتسجيل اعتراض رسمي على ما اعتبرته إشكالا حقيقيا عبر الاستعانة بالأمانة العامة، يهم مشروع الهيئة الوطنية للنزاهة والوقاية من الرشوة ومحاربتها، مسجلة أن ""إخراج القانون بالصيغة الحالية سيجعل البرلمان يخرج قانونا متناقضا مع المسطرة الجنائية باعتبارها سارية المفعول حاليا"".ونبهت ماء العينين إلى أن كون النص الحالي بعد اعتماده سيكون في تناقض مع المسطرة الجنائية، وهذا أمر ضد قرارات المحكمة الدستورية التي نصت على عدم جواز إقرار نصين متناقضين عمليا، معتبرة أن التوافقات السياسية التي حاول المشروع ترجمتها تبدو صعبة.",societe
3,e177356e04e411eb82de646e69d991ea,"البيضاء تنهي أزمة معادلة شواهد ""الفنون الجميلة""",الجمعة 02 أكتوبر 2020 - 12:05,هسبريس - عبد الإله شبل,"تتجه جماعة الدار البيضاء إلى إنهاء أزمة معادلة الشواهد المقدمة من مدرسة الفنون الجميلة المتواجدة على مقربة من مقر ولاية الجهة، بعد سنوات طوال من معاناة خريجين كثر مع غيابها، إذ يحصلون على شواهد موقعة فقط من طرف رئيس المجلس الجماعي.وفِي وقت خاض خريجو وخريجات المدرسة العليا للفنون الجميلة بمدينة الدار البيضاء، في السنوات الماضية، احتجاجات من أجل الحصول على المعادلة، على اعتبار أن الشهادة التي يحصلون عليها بعد أربع سنوات من الدراسة لا تخول لهم ولوج الوظيفة العمومية، قررت الجماعة إبرام شراكة مع وزارة الثقافة والرياضة والشباب عبر المعهد الوطني للفنون الجميلة بتطوان، لتحقيق معادلة الشواهد.وينتظر أن تصادق الجماعة في الدورة المقبلة على هذه الاتفاقية، من أجل إبرام تعاون بين المعهد الوطني للفنون الجميلة بتطوان، والمدرسة العليا للفنون الجميلة للدار البيضاء، تلتزم من خلالها الوزارة بدعم ""الفنون الجميلة"" المتواجدة بشارع الراشدي لتحقيق معادلة الشواهد عن طريق المعهد الوطني.وتروم الاتفاقية، حسب مسودتها التي توصلت بها جريدة هسبريس الإلكترونية، تحقيق الاعتماد الأكاديمي للمدرسة العليا للفنون الجميلة للدار البيضاء، إلى جانب تسهيل المشاركة في الأنشطة البحثية.وتلتزم وزارة عثمان الفردوس، حسب الاتفاقية المذكورة، بالعمل مع المعهد الوطني بتطوان، بتنسيق مع مدرسة الفنون الجميلة، على توحيد مناهج الدراسة المعتمدة، وتزويدها بالأدبيات المتعلقة بالفنون الجميلة والمطبوعات الوثائقية اللازمة، إلى جانب مواكبة البرنامج البيداغوجي للمدرسة وفق برنامج سنوي.وتهدف الاتفاقية حسب الجماعة إلى التعاون في المجالات ذات الاهتمام المشترك، تحت إشراف وزارة التربية الوطنية والتعليم العالي والبحث العلمي وتكوين الأطر، لتلتحق المدرسة العليا للفنون الجميلة بمؤسسات التعليم العالي غير التابعة للجامعات، كما هو الشأن بالنسبة للمعهد الوطني للفنون الجميلة بتطوان.وقال نائب عمدة الدار البيضاء المكلف بالشؤون الثقافية، عبد المالك لكحيلي: ""الطلبة الذين تخرجوا من هذه المؤسسة لا يتوفرون على معادلة الشهادة رغم كونها ذات تاريخ عريق واستطاعت أن تنجب فنانين كبارا، وهو ما جعلنا نشتغل لسنوات من أجل تحقيق هذه المعادلة"".وشدد لكحيلي، في تصريح لجريدة هسبريس الإلكترونية، على أن الجماعة ""عملت على مدى السنوات الماضية من أجل إنهاء هذا الإشكال، لكنها لم توفق""، مستدركا: ""بيد أننا استمررنا في ذلك، وتمكنا من التواصل مع وزارة الثقافة ومعهد الفنون الجميلة بتطوان لنصل اليوم ونبرم هذه الاتفاقية""، وزاد: ""نأمل أن تتفاعل وزارة التعليم العالي بدورها حتى تصير المدرسة بصيت عالمي ضمن مؤسسات التعليم العالي"".",societe
4,e265c64a04e411ebb5fe646e69d991ea,"""أمان"" يؤهل مؤسسات رعاية الأشخاص المسنين",الجمعة 02 أكتوبر 2020 - 11:10,هسبريس - حارث بن والي,"أعلنت وزيرة التضامن والتنمية الاجتماعية والمساواة والأسرة، جميلة المصلي، مساء الخميس بالرباط، عن إطلاق برنامج ""أمان"" لتأهيل مؤسسات الرعاية الاجتماعية للأشخاص المسنين.وقالت الوزيرة خلال لقاء وطني ترأسه رئيس الحكومة سعد الدين العثماني، خصص لإطلاق الحملة الوطنية السادسة للأشخاص المسنين، إن البرنامج يتضمن ستة محاور أساسية تتمثل في التأهيل المادي لمراكز الرعاية الاجتماعية، وتعزيز التأطير، ومعايرة الخدمات المقدمة بهذه المؤسسات، ومواكبة المراكز غير المرخصة، ومواكبة تلك المحدثة وفي طور البناء، وتنويع الخدمات لفائدة المسنين.وأضافت المصلي أن الحملة، التي تحمل هذه السنة موضوع ""بيئة آمنة للأشخاص المسنين.. مسؤوليتنا جميعا""، فرصة أيضا للإعلان عن الانتهاء من إعداد السياسة العمومية المندمجة للنهوض بأوضاع الأشخاص المسنين، التي سيتم قريبا عرضها على أنظار المجلس الحكومي.وخلال هذه الحملة التي تستمر إلى غاية 31 أكتوبر الجاري، تورد الوزيرة، سيتم إجراء 450 عملية جراحية لفائدة المسنين في وضعية هشاشة الذين يعانون من أمراض العيون بإقليم سطات، بعدما كان آخرون نزلاء مراكز الرعاية الاجتماعية بعدد من المدن قد استفادوا من حملات طبية.",societe
5,e343f9ac04e411ebb836646e69d991ea,هيئات وفعاليات تطالب بتوسيع فتح المساجد وإقامة صلاة الجمعة,الجمعة 02 أكتوبر 2020 - 10:00,هسبريس - أمال كنين,"وجهت هيئات وفعاليات مجتمعية من علماء وأطباء وأكاديميين وسياسيين وفاعلين مجتمعيين مغاربة، نداء لتوسيع فتح المساجد والسماح بإقامة صلاة الجمعة.وفي عريضة شملت 158 توقيعا، قالت الفعاليات المجتمعية: ""إن المطلوب من القائمين على الشأن الديني، إسوة بالمؤسسات التعليمة وبقية المرافق، أن يتركوا للمنادب في الجهات، بالتشاور مع المؤسسات الصحية، صلاحية استمرار الفتح التدريجي، وكذلك فتح بعض المساجد الجامعة التي تتوفر على ساحات خارجية واسعة لصلاة الجمعة التي حرم منها الناس لشهور طويلة"".وأضافت العريضة: ""فما لا يدرك كله لا يترك جله، وكم من قرية ومن مدينة آمنة من الوباء ومع ذلك ما زالت مساجدها ومنابر جمعتها معطلة"".وأكدت الوثيقة أنه بعد رفع الحجر الصحي، تم فتح القليل من المساجد، ووعدت الوزارة الوصية باستمرار الفتح التدريجي لبقيتها، وتحين فرص انحسار الجائحة لفتح المساجد لصلاة الجمعة.و""مع قيام المؤسسات الرسمية بفتح الأسواق والمعامل والإدارات والجامعات والمدارس واستمرار إغلاق المساجد، بدأ الضيق والتوجس يتسربان لنفوس المؤمنين، لا سيما بعد تتابع فتحها في الدول الإسلامية وغير الإسلامية""، تورد العريضة ذاتها.وتابعت الهيئات قائلة: ""لقد أثبت الواقع حقيقة ناصعة مفادها أن المساجد المفتوحة طبقت، وما تزال، الإجراءات الاحترازية الصحية، وتفانى المصلون في حضور المساجد حاملين للمصليات الخاصة وأكياس وضع الأحذية. كما التزموا بالتباعد أثناء تأديتهم لصلاة الجماعة. ولا يظنن أحد أن في الدعوة إلى فتح المساجد واستئناف خطب الجمعة دعوة للتفلت من الإجراءات الاحترازية، بل إن في ذلك دعوة لاحترامها ومراعاتها، وشفاء للأرواح المتعبة، وطمأنة للنفوس والقلوب (ألا بذكر الله تطمئن القلوب)، حتى يتم الحد من الآثار النفسية السلبية للحجر وإغلاق المساجد"".وواصلت: ""إننا لنرجو أن يكون تضرع رواد المساجد الذين ينتظمون صفوفا لإقامة الصلوات، مع الاحترازات الكافية، سببا في رفع الوباء والبلاء، وإذهابا للجائحة عن المسلمين والناس أجمعين"".وذكرت الوثيقة أنه مع بدايات انتشار فيروس ""كورونا المستجد""، ""بادرت دول العالم قاطبة إلى اتخاذ مجموعة من الإجراءات الاحترازية للحد من انتشار الوباء. وبدوره انخرط المغرب في هذه الإجراءات، ففرض الحجر الصحي الكامل، وأوقف أداء صلاة الجماعة بالمساجد انطلاقا من مقاصد شرعنا الحنيف الرامية إلى سلامة الأبدان لحفظ الأديان، والداعية إلى عدم الإلقاء بالنفوس إلى التهلكة. وقد تفهم عامة الناس أهداف هذه الإجراءات، ومنها إغلاق المساجد، وتعليق الجُمَع والجماعات، وأبانوا عن وعي صحي، وحس تنظيمي قل نظيرهما في مؤسسات أخرى"".",societe
6,e4338d7604e411ebbd05646e69d991ea,"نقابات مغربية تحذر من ""تدمير"" التعليم العمومي‎",الخميس 01 أكتوبر 2020 - 22:10,هسبريس من الرباط,"تواصل الشغيلة التعليمية مسلسل التصعيد الميداني ضد وزارة التربية الوطنية، بسبب ما تصفه بـ""الارتباك"" الذي وسَم الدخول المدرسي الحالي؛ وهو ما دفع التنسيق النقابي الثنائي للنقابة الوطنية للتعليم والجامعة الوطنية للتعليم FNE إلى تنظيم وقفات احتجاجية في الخامس من أكتوبر الجاري.ويخوض التنسيق النقابي سالف الذكر، وفق بيان توصلت هسبريس بنسخة منه، وقفات تصعيدية أمام المديريات والأكاديميات، وكذلك في المؤسسات التعليمية أثناء فترة الاستراحة، من أجل مطالبة الوزير الوصي على القطاع بـ""تحمل مسؤوليته السياسية تجاه الوضع الكارثي الذي يعيشه المدرس(ة) على جميع المستويات، وضرورة التعاطي الجدي مع الملفات المطلبية العامة والفئوية في شموليتها، والتي لا تزال تراوح مكانها"".وتأتي الخطوة التصعيدية بالتزامن مع اليوم العالمي للمدرس، الذي يصادف الخامس من شهر أكتوبر من كل سنة، حيث ينتقد البيان ما أسماه بـ ""التدمير الممنهج"" من طرف الدولة لقطاع التعليم العمومي، مرجعاً ذلك إلى ""أولويات الرأسمال العالمي وامتداده محليا، إذ ارتفع منسوب تسليع الخدمات العمومية عامة، والخدمة التعليمية خاصة"".وأردف التنسيق النقابي: ""تراجعت مخرجات التعليم العمومي على مستوى المردودية الداخلية والخارجية، أسوة بالوضعية المهنية والاجتماعية للأطر الإدارية والتربوية، مقابل رهانات الدولة في مخططاتها الإستراتيجية على تعزيز دور القطاع الخاص، الذي أبان عن محدودية قدراته التربوية والاجتماعية خلال هذه الجائحة"".واستنكر المصدر عينه ""المقاربة الإقصائية للوزارة الوصية تجاه الحركة النقابية التعليمية والاستفراد بالشأن التعليمي""، مؤكدا ""رفضه المطلق استغلال الوزارة لجائحة كورونا للإجهاز على حقوق ومكتسبات واستحقاقات نساء ورجال التعليم وكل العاملين به"".في مقابل ذلك، دعا التنسيق النقابي ""كل العاملات والعاملين بالقطاع إلى تعزيز الوعي الفردي والجمعي بتحديات مهنة التدريس، في ظل التوجهات الرأسمالية المعادية للتعليم العمومي والمنتصرة لمنطق السوق والتسليع""، معتبراً ""المدرس والمُدرسة محور العملية التعلمية، على الرغم من اجتياح الرقمنة لمجال التربية والتعليم؛ ما يفرض ترقية سلطته المهنية والاجتماعية، بما يتناسب ورهانات بناء تعليم عمومي عصري مجاني وموحد"".وتابع البيان موضحاً: ""أبانت جائحة كورونا عن الدور الطليعي لنساء ورجال التعليم، وكل العاملين بالمنظومة، وتضحياتهم العظيمة، باعتبارهم الركن الأساسي في العملية التعليمية التربوية ونهضة وتقدم أي مجتمع، حيث برهنت مواجهة ""كوفيد-19"" منذ مارس 2020 وجودهم المركزي في الصفوف الأمامية"".وأشار كذلك إلى أن الأساتذة ما زالوا ""مسلحين بالتضحية من أجل تعليم وتربية ناشئة بلدنا، على الرغم من الظروف الصعبة التي تؤطر أنشطتهم المهنية في الأقسام، وكل المرافق الإدارية في البوادي والمدن، ناهيك عن غياب العديد من شروط الصحة والسلامة، وضعف البنيات التحتية والتجهيزات الضرورية لأغلب المؤسسات التعليمية"".",societe
7,e4e9583404e411ebab3a646e69d991ea,وزير العدل يدعو إلى محاصرة جرائم غسل الأموال وتمويل الإرهاب,الخميس 01 أكتوبر 2020 - 21:00,هسبريس - محمد الراجي (صور: منير محيمدات),"دعا محمد بن عبد القادر، وزير العدل، مهنيي المهن القانونية والقضائية، والمهن المالية، من محامين وموثقين وعدول، إلى الانخراط بفعالية أكبر في منظومة مكافحة غسل الأموال وتمويل الإرهاب، بهدف محاصرة هذه الجريمة التي ما فتئت تتطور في مختلف دول العالم.وقال المسؤول الحكومي، خلال لقاء تواصلي منظم بشراكة بين وزارة العدل والهيئة الوطنية للعدول تحت عنوان ""دور العدل في منظومة غسل الأموال وتمويل الإرهاب""، احتضنه المعهد العالي للقضاء اليوم الخميس، إن ثمة ضرورة ملحة إلى تضافر جهود مختلف المهن المالية وغير المالية لمحاصرة جريمة غسل الأموال وتمويل الإرهاب، من خلال تفعيل الالتزامات المفروضة قانونا على المهن القانونية والقضائية.وتتمثل أهم الالتزامات المفروضة على هذا الصعيد، والمضمّنة في القانون المتعلق بمكافحة غسل الأموال، في الالتزام باليقظة والتصريح بالاشتباه والمراقبة الداخلية، غير أن هناك نوعا من القصور في الالتزام بهذه الإجراءات وفق ما بيّنه التقييم المتبادل الثاني لمنظومة مكافحة غسل الأموال الذي خضع له المغرب سنة 2017.وأشار وزير العدل في هذا الإطار إلى أن التقييم المذكور أبرز التطور الملحوظ الذي عرفته منظومة مكافحة غسل الأموال في المغرب، مقارنة مع نتائج التقييم المماثل الذي جرى سنة 2007، لكنه نبّه إلى أن التقييم الثاني أبرز بعض الملاحظات السلبية، التي خصت القطاع غير المالي ومدى انخراط المهن القانونية والقضائية في المنظومة الوطنية لمكافحة غسل الأموال وتمويل الإرهاب.وأوضح أن جريمة غسل الأموال وتمويل الإرهاب رغم خطورتها المرتفعة، فإن عدد التصاريح بالاشتباه المُحالة على وحدة معالجة المعلومات المالية، من طرف المحامين، لم تتعد 8 تصاريح، مقابل 5 تصاريح أدلى بها الموثقون، في حين لم يسجَّل أي تصريح بالاشتباه صادر عن العدول منذ إحداث الوحدة المذكورة سنة 2009.وتُوجب التزامات المغرب الدولية في مجال مكافحة غسل الأموال وتمويل الإرهاب على أصحاب المهن القضائية، من محامين وموثقين وعدول، أن يقدموا تصريحات بالاشتباه إلى وحدة معالجة المعلومات المالية كلما شكّوا في وجود شُبهة غسل الأموال في العقود التي يشرفون على إبرامها.وتتولى وحدة معالجة المعلومات المالية البحث في المعطيات المتعلقة بالعمليات المالية المشتبه فيها، وتقدم بشأنها تقريرا عاما يتمّ حفْظه في حال تأكد لها انتفاء شبهة غسل الأموال، وفي حال تبيّن لها وجود شُبهة، تتم إحالته على النيابة العامة المختصة.ويتم رفع التقارير إلى النيابة العامة المختصة في سرية تامة، حيث لا يتم إطلاعها على أي معلومة تخص مهنيي المهن القانونية والقضائية الذين يقدمون تصريحات الاشتباه، وفق ما أكده المسؤولون القضائيون ومسؤولو وحدة معالجة المعلومات المالية، الذين شاركوا في اللقاء التواصل الذي نظمته وزارة العدل صباح الخميس.ومن بين الملاحظات السلبية التي سجلها التقييم الثاني الذي خضع له المغرب، كما أوضح وزير العدل، عدم التقيد بمتطلبات اليقظة وتفعيل آلية المراقبة الداخلية وإطلاع وحدة معالجة المعلومات المالية وجهة الإشراف على المعلومات الضرورية، مبرزا أن هذا الأمر انعكس سلبا على الجهود الرامية إلى مكافحة جميع أشكال الجريمة المالية المنظمة.وشدد وزير العدل على كون المغرب يخضع حاليا للملاحظة والمتابعة من قبَل مجموعة العمل المالي الدولية، ""فقد أصبح من الضرورة والملحّ تضافر جهود مختلف المهن غير المالية، وذلك من خلال تفعيل الالتزامات المفروضة قانونا على المهن القانونية والقضائية، كواجب الالتزام باليقظة والتصريح بالاشتباه والمراقبة الداخلية، وفق ما تنص عليه مقتضيات القانون المتعلق بمكافحة غسل الأموال"".",societe
8,e5b6222e04e411ebad14646e69d991ea,كورونا يزهق أرواح 35 شخصا في المغرب .. و437 حالة خطيرة,الخميس 01 أكتوبر 2020 - 19:00,هسبريس من الرباط,بلغ مؤشر الإصابة التراكمي لفيروس كورونا في آخر 24 ساعة الماضية 6.6 في كل مائة ألف نسمة، فيما واصلت نسبة الفتك الاستقرار في 1.8 بالمائة، مقابل نسبة تعافي تصل 82.6 بالمائة.وسجلت وزارة الصحة، اليوم الخميس، ارتفاع الحالات الخطيرة والحرجة إلى 437، منها 54 تحت التنفس الاصطناعي الاختراقي، بينما يصل العدد الإجمالي للحالات النشطة 19679.ومن الحالات الـ 2391 المصابة بفيروس كورونا المستجد المسجلة بالمغرب في الأربع وعشرين ساعة الأخيرة، كان لجهة الدار البيضاء-سطات نصيب الأسد بـ 1250 حالة، منها 928 بالبيضاء، و72 بمديونة، و66 بالمحمدية، و64 بالنواصر، و56 بسطات، و32 ببرشيد، و27 بالجديدة، و4 ببن سليمان، وحالة بسيدي بنور.جهة الرباط سلا القنيطرة سجلت 228 حالة، منها 63 بسلا، و55 بالصخيرات تمارة، و35 بالقنيطرة، و30 بسيدي قاسم، و26 بالرباط، و10 بالخميسات، و9 بسيدي سليمان.جهة مراكش آسفي أحصت 219 حالة، منها 180 بمراكش، و9 في كل من الحوز والرحامنة واليوسفية، و4 في كل من شيشاوة وقلعة سراغنة، و3 بالصويرة، وحالة بآسفي.جهة درعة تافيلالت نالت 140 حالة، منها 46 بالرشيدية، و38 بتنغير، و24 بورزازات، و23 بميدلت، و9 بزاكورة، فيما سجلت جهة سوس ماسة 135 إصابة جديدة، منها 89 بأكادير إداوتنن، و22 بتارودانت، و16 بإنزكان آيت ملول، و4 باشتوكة أيت باها، و3 بتزنيت، وحالة بطاطا.الجهة الشرقية سجلت 105 حالات، منها 33 بوجدة أنجاد، و22 بجرادة، و17 بالناظور، و15 بتاوريرت، و8 بجرسيف، و7 ببركان، و3 بالدريوش. كما سجلت 92 حالة في جهة طنجة تطوان الحسيمة، منها 34 بطنجة أصيلة، و21 بتطوان، و17 بالعرائش، و10 بالمضيق الفنيدق، و6 بوزان، وحالتان بالفحص أنجرة، وحالة في كل من الحسيمة وشفشاون.أما جهة بني ملال خنيفرة فنالت 86 حالة، منها 30 بالفقيه بنصالح، و20 بأزيلال، و19 بخريبكة، و17 بخنيفرة، بينما سجلت 61 في جهة فاس مكناس، منها 16 بمكناس، و15 بفاس، و9 بتازة، و8 بتاونات، و7 ببولمان، و3 بإفران، و2 بالحاجب، وحالة في كل من مولاي يعقوب وصفرو.جهة كلميم واد نون سجلت 31 حالة، منها 17 بطانطان، و10 بكلميم، و3 بسيدي إفني، وحالة بأسا الزاك، بينما سجلت 25 إصابة بكورونا في جهة العيون الساقية الحمراء، منها 20 بالعيون، و3 ببوجدور، وحالتان بالسمارة، فيما سجلت 18 في جهة الداخلة وادي الذهب، منها 10 بوادي الذهب، و8 بأوسرد.الوفيات الـ 35 المسجلة في الأربع وعشرين ساعة الماضية توزعت على مدينة الدار البيضاء بـ 9 حالات، وسلا بـ3 حالات، ومراكش وميدلت ووجدة أنجاد وتطوان بحالتين، وكل من القنيطرة وسيدي قاسم والخميسات والحوز والرشيدية وورزازات وزاكورة وأكادير إداوتنان وتارودانت وإنزكان آيت ملول وجرادة والفقيه بنصالح وبني ملال ومكناس وكلميم بحالة واحدة في كل مدينة.,societe
9,e6fa35a204e411eb8e4d646e69d991ea,"المغرب يسجل 2391 إصابة جديدة مؤكدة بـ""كورونا"" في 24 ساعة",الخميس 01 أكتوبر 2020 - 18:10,هسبريس من الرباط,كشفت معطيات وزارة الصحة، اليوم الخميس، تسجيل 2391 إصابة مؤكدة جديدة بفيروس كورونا المستجد خلال الـ24 ساعة الماضية، ليرتفع العدد الإجمالي للمصابين بالفيروس إلى 126044 حالة في المغرب.ووفق المصدر ذاته فإن عدد الحالات المستبعدة، بعد الحصول على نتائج سلبية تهم التحاليل المختبرية، قد بلغ 2517816 منذ بداية انتشار الفيروس على المستوى الوطني؛ في 2 مارس الماضي.وأفادت المعطيات الرسمية بأن الفترة نفسها عرفت تسجيل 35 وفاة جديدة ليصل عدد الوفيات إلى 2229 حالة.وتم التأكد من 1421 حالة شفاء إضافية لترتفع الحصيلة الإجمالية للتعافي إلى 104136.وتهيب وزارة الصحة بالمواطنات والمواطنين الالتزام بقواعد النظافة والسلامة الصحية، والانخراط في التدابير الاحترازية التي اتخذتها السلطات المغربية بكل وطنية ومسؤولية.,societe
