,id,title,date,author,story,topic
0,2390721404e111eb8234646e69d991ea,جهة الدار البيضاء تحصي 1247 إصابة بالجائحة في يوم واحد,الجمعة 02 أكتوبر 2020 - 19:03,هسبريس من الرباط,بلغ مؤشر الإصابة بفيروس كورونا في آخر 24 ساعة الماضية 7 لكل مائة ألف نسمة؛ فيما تستقر نسبة الفتك في 1.8 بالمائة، مقابل نسبة تعاف تساوي 82.5 بالمائة.وتشير معطيات وزارة الصحة، ليومه الجمعة، إلى أن العدد الإجمالي للحالات النشطة ارتفع إلى 20258، ضمنهم 451 حالة خطيرة أو حرجة، منها 51 تحت التنفس الاصطناعي الاختراقي.الإصابات الجديدة، وعددها 2521 إصابة، يوجد نصفها تقريبا في جهة الدار البيضاء سطات بـ 1247 حالة، منها 988 بالبيضاء، و62 بالجديدة، و59 ببرشيد، و48 بسطات، و33 بالنواصر، و30 بالمحمدية، و16 بسيدي بنور، و8 بمديونة، و3 ببن سليمان.وفي المرتبة الثانية جاءت جهة الرباط سلا القنيطرة بـ215 حالة، منها 73 بالقنيطرة، و37 بالرباط، و29 في كل من سلا والصخيرات-تمارة، و24 بالخميسات، و13 بسيدي سليمان، و10 بسيدي قاسم.أما جهة سوس ماسة فشهدت 210 حالات، منها 154 بأكادير إدوتنان، و42 بإنزكان آيت ملول، و9 بتارودانت، و3 بشتوكة آيت بها، وحالتان بتزنيت. كما سجلت 169 في جهة بني ملال خنيفرة، منها 68 ببني ملال، و58 بخريبكة، و19 بأزيلال، و12 في كل من خنيفرة والفقيه بنصالح.أما جهة مراكش آسفي فسجلت 165 حالة، منها 89 بمراكش، و24 بقلعة سراغنة، و17 بالرحامنة، و12 باليوسفية، و9 بالصويرة، و7 بالحوز، و5 بشيشاوة، وحالتان بأسفي؛ فيما سجلت 158 في الجهة الشرقية، منها 71 بوجدة-أنجاد، و31 بفجيج، و18 بالناظور، و16 بجرادة، و13 ببركان، و8 بجرسيف، وحالة بالدريوش.كما سجلت 150 حالة في جهة درعة تافيلالت، منها 44 بالرشيدية، و38 بورزازات، و35 بتنغير، و29 بميدلت، و4 بزاكورة؛ بينما سجلت 81 حالة في جهة طنجة تطوان الحسيمة، منها 34 بتطوان، و28 بطنجة أصيلة، و14 بالعرائش، و3 بالمضيق الفنيدق، وحالتان بالحسيمة.وسجلت 58 في جهة فاس مكناس، منها 19 بفاس، و12 بتازة، و11 بمكناس، و6 بصفرو، وحالتان ببولمان، وحالة في كل من الحاجب وإفران. بينما سجلت 32 إصابة في جهة كلميم واد نون، منها 18 بكلميم، و14 بأسا الزاك؛ فيما سجلت 21 حالة في جهة العيون الساقية الحمراء، موزعة على العيون بـ 17 حالة، و3 بالسمارة، وحالة واحدة ببوجدور، في حين شهدت جهة الداخلة وادي الذهب 15 حالة بالداخلة.الوفيات الـ 34 الجديدة سجلت في مدينة البيضاء بـ 9 وفيات، و6 بمراكش، و3 بخنيفرة، وحالتي وفاة في كل من الرشيدية وتازة، ثم حالة واحدة في القنيطرة والصخيرات-تمارة وبني ملال والفقيه بنصالح والرحامنة ووجدة-أنجاد، وبركان وورزازات وميدلت وزاكورة والعرائش ومكناس.,regions
1,252ae82804e111eba71c646e69d991ea,"إقليم سيدي إفني يسجل أول وفاة بسبب ""كورونا""",الجمعة 02 أكتوبر 2020 - 18:15,مصطفى البكار من تزنيت,سجل إقليم سيدي إفني، اليوم الجمعة، أول وفاة ناجمة عن مضاعفات فيروس كورونا المستجد، وذلك على مستوى الجماعة الترابية آيت الرخاء.وتتعلق الوفاة برجل متقاعد كان يشغل قيد حياته رئاسة إحدى دور الرعاية الاجتماعية بمنطقة آيت الرخاء، وكان يتابع العلاج بالمركز الاستشفائي الإقليمي بتزنيت، حيث وافته المنية بعد تدهور حالته الصحية.وبهذا المستجد ارتفع إجمالي الوفيات بالأقاليم التابعة لجهة كلميم وادنون إلى 15 حالة، موزعة على طانطان بـ 8 حالات، و5 حالات بكلميم، وحالة واحدة بكل من آسا الزاك وسيدي إفني.,regions
2,2658ba0a04e111eb8e5f646e69d991ea,قبور إسمنتية معدة للدفن تثير رفضا بمدينة صفرو,الجمعة 02 أكتوبر 2020 - 16:10,رشيد الكويرتي من فاس,"طالب ممثلو فرق المعارضة بمجلس جماعة صفرو، المنتمون إلى أحزاب الاتحاد الاشتراكي للقوات الشعبية والاستقلال والتقدم والاشتراكية والحركة الشعبية، في رسالة موجهة، الخميس، إلى رئيس المجلس العلمي المحلي لصفرو، بإيقاف عملية دفن موتى المسلمين في القبور الإسمنتية التي تم إعدادها للدفن بمقبرة صفرو، المعروفة بمقبرة الطرشة، والكائنة بحي بودرهم.وقال الموقعون على الرسالة، التي توصلت هسبريس بنسخة منها، إن الساكنة تستنكر ما أقدم عليه مسيرو جماعة صفرو بخصوص بناء قبور من اللبنات الإسمنتية فوق سطح الأرض، ""ضاربين عرض الحائط قواعد دفن موتى المسلمين التي تستوجب الدفن تحت التراب"".وأكدت فرق المعارضة ذاتها، في شكايتها التي وجهت نسخة منها إلى باشا المدينة، أن الجماعة تمتلك أرضا، اقتنيت في عهد المجلس السابق، مساحتها أكثر من 4 هكتارات، مخصصة لدفن موتى المسلمين، و""صالحة للدفن بالمعايير الشرعية والصحية التي اعتادتها الساكنة""، مطالبة المجلس العلمي المحلي، بصفته المسؤول عن شرعية الدفن، بإيقاف بناء هاته القبور واعتماد المقبرة الجديدة لدفن موتى المسلمين.في غضون ذلك، قال كريم شفيق، منسق فريق الاتحاد الاشتراكي للقوات الشعبية بمجلس جماعة صفرو، إن فرق المعارضة، فضلا عن توجيهها شكايات في الموضوع إلى المصالح المعنية، اقترحت إدراج نقطة تتعلق بمقبرة المدينة في دورة أكتوبر.وأبرز متحدث هسبريس، الذي قال إنه تم دفن أكثر من 20 جثة بتلك القبور، أن طريقة الدفن الجديدة بمقبرة صفرو تثير الاستغراب، لأنها، بحسبه، لا تحترم حرمة الموتى، ومن شأن الدفن في قبور من لبنات من الإسمنت وعلى سطح الأرض أن يعرض الجثث لنبش الكلاب الضالة والمشعوذين، فضلا عن إصدارها الروائح الكريهة، التي قال إنها أصبحت تزكم أنوف زوار هذه المقبرة.وحاولت الجريدة الاتصال بجمال الفيلالي، رئيس جماعة صفرو، المنتمي إلى حزب العدالة والتنمية، لاستقاء توضيحاته حول الموضوع، لكن هاتفه ظل يرن دون رد.",regions
3,2768a33a04e111eb9c88646e69d991ea,الفيروس يقتل نائب رئيس بلدية الفقيه بن صالح,الجمعة 02 أكتوبر 2020 - 15:05,حميد رزقي من الفقيه بن صالح,"توفي النائب الأول لرئيس بلدية الفقيه بنصالح، بوزكري زوهاري، عن عمر يناهز 64 سنة، يوم الجمعة بقسم العناية المركزة بالمستشفى الجهوي لبني ملال، جراء مضاعفات صحية ناتجة عن إصابته بفيروس كورونا المستجد.مصادر هسبريس أفادت بأن الراحل اشتد عليه المرض يوم الخميس، ما استدعى نقله إلى قسم العناية المركزة بالمركز الجهوي الاستشفائي بمدينة بني ملال حيث تم الإعلان عن وفاته هذا الصباح.وأضافت أن إقليم الفقيه بن صالح شهد ارتفاعا في عدد الاصابات بـ""كوفيد-19"" مؤخرا؛ إذ بلغ عدد المصابين ببلدية المدينة أزيد من 20، بينهم أعضاء بمجلس الجماعة، من ضمنهم المرحوم وحوالي 15 موظفا.وأخذا بعين الاعتبار هذه لوضعية الوبائية المحلية، كانت السلطات بمدينة الفقيه بنصالح قد قررت إغلاق مقر البلدية ابتداء من فاتح أكتوبر الجاري حتى إشعار آخر.وجاء القرار بناء على تشخيص الوضعية الوبائية من طرف مركز التنسيق الإقليمي بعمالة إقليم الفقيه بنصالح، وبالنظر إلى ارتفاع حالات الإصابات بفيروس كورونا المستجد على مستوى بلدية مدينة الفقيه بنصالح، وذلك حفاظا على سلامة موظفي ومرتفقي البلدية.",regions
4,2882027604e111eb8b80646e69d991ea,"""شباب ملعب"" يطلق مبادرات اجتماعية وتنموية",الجمعة 02 أكتوبر 2020 - 10:27,محمد ايت حساين,"نجح سكان مركز جماعة ملعب، الواقعة بالنفوذ الإداري لإقليم الرشيدية، في إنشاء صندوق خاص لجمع التبرعات والمساهمات لمساعدة المحتاجين والفقراء المتضررين من جائحة فيروس ""كورونا""، وأيضا لإنجاز مجموعة من المشاريع الاجتماعية والتنموية.هذه المبادرة تم إخراجها إلى حيز الوجود بعد إعلان السلطات العمومية قرار الحجر الصحي في منتصف شهر مارس الماضي، من أجل مساعدة الفقراء، ولكون مركز ملعب الذي يفوق عدد سكانه 7000 نسمة لا يتوفر على مراكز ترفيهية أو دار للشباب، بالإضافة إلى تعطل مشاريع أخرى، حسب اللجنة المشرفة على تتبع إحداث هذه المشاريع.وأوضحت اللجنة ذاتها أن التعثر التنموي، الذي يعرفه مركز جماعة ملعب، دفع شباب القصر إلى اتخاذ المبادرة للقيام بتنمية ذاتية، وكانت البداية من تأسيس بعض الشباب مجموعة نقاش في تطبيق ""الواتساب""، وكانت أول مبادرة مطروحة للنقاش وتنفيذها بشكل مستعجل هي إنشاء صندوق لمساعدة المحتاجين والمتضررين من الحجر الصحي العام بسبب الجائحة.وأضافت اللجنة ذاتها، في تصريح لهسبريس، أن المبادرة عرفت انخراط أفراد الجالية بقوة ومعهم كل الموظفين والأطر في المنطقة، والنتيجة هي أنه تم جمع مبلغ مالي مهم، وجه أساسا إلى توفير مساعدات عبارة عن مبالغ مالية أو قفف مواد غذائية أساسية استفادت منها الأسر.لطيف مبارك، واحد من المسؤولين على الصندوق الخاص للمشاريع بمركز ملعب، قال: ""بعد نجاح هذه المبادرة، فكر سكان المنطقة في توسيع مجال نشاطهم واستغلال فترة الجائحة في تنزيل مجموعة من المبادرات التي سيتم تمويلها طبعا من خلال تبرعات أفراد الجالية والموظفين وأطر البلدة، مدعوما بسواعد الشباب المقيم"".وأوضح المتحدث ذاته، في تصريح لهسبريس، أن جمع المياه العادمة في البلدة والتخلص منها بعيدا كانت أيضا من أولويات الشباب، نظرا لغياب قنوات الصرف الصحي ومعاناة الساكنة مع الروائح الكريهة التي تسبب في انتشار داء الليشمانيا، مشيرا إلى أن المبادرة قامت بشراء جرار وعربته وصهريجه للتخلص من المياه العادمة بعيدا من السكان.ومن بين المبادرات التي نجح شباب مركز ملعب في تحقيقها، حسب المسؤولين على الصندوق الخاص سالف الذكر، ""تغطية مصاريف علاج أربعة أشخاص هم في وضعية صعبة بمبلغ مالي مهم""، و""تجهيز قاعة جمعية إيگر نيمناين لتصبح قاعة دروس الدعم للتلاميذ""، و""تزويد بعض النقاط على مستوى البلدة بأعمدة ومصابيح الإنارة التي تعمل بالطاقة الشمسية""، و""إنشاء صندوق ليكون أرضية لتمويل المبادرات المستقبلية""، و""اقتناء سيارة إسعاف مجهزة من طرف أحد أعضاء المجموعة المهاجرين""، و""المحافظة على التراث المادي للبلدة بترميم مجموعة من الرموز داخل وخارج القصر القديم"".ويتوفر شباب مركز قرية ملعب على لائحة من المبادرات التي ستقوم اللجنة المكلفة بتنزيلها بالتتابع، يقول محمد برشي واحد من أبناء البلدة، مشيرا إلى أن اللجنة ومعها جيش من المتطوعين يعملون هذه الأيام من أجل تحويل ساحة إنرارن الشاسعة إلى منتزه سيكون بمثابة فضاء ومتنفس للسكان بتزويده بمقاعد الاستراحة وممر من أشجار النخيل وحديقتين لألعاب الأطفال، مضيفا: ""وفور الانتهاء من هذه المبادرة، سيتم الانتقال إلى تنزيل مبادرة خاصة بتوفير مركز نسوي وإنشاء مكتبة، والعديد من المبادرات الأخرى التي عجز مكتب الجماعة عن توفير أبسطها"".الكاتب محمد برشي، أحد أبناء ملعب والمقيم بالديار الأمريكية، صرح لهسبريس، بأنه ""كفرد من أفراد الجالية لقرية ملعب بالخارج يحز في نفسي الواقع المزري لبلدتي كلما سنحت لي الفرصة لزيارتها؛ فسفري إليها يصبح سفرين، سفر جغرافي وسفر تاريخي حيث أحس بمجرد وصولي إليها بأنني سافرت عبر الزمن قرون طويلة، فلا وجود لأي بنية تحتية ولا مشاريع تنموية""، لافتا إلى أن "" المنتخبين وأعضاء المجلس الجماعي يتحملون المسؤولية؛ ولأن صبرنا قد طال أكثر من اللازم، فقد كانت فكرة تأسيس المجموعة لتحقيق أهداف التنمية الذاتية هي الحل البديل ريثما يصل إلى موقع المسؤولية أشخاص لهم غيرة على المنطقة... الحمد لله، إن ما حققته المجموعة من مبادرات يفوق تطلعات أعضائها والقادم أحسن""، بتعبيره.",regions
5,298ce2d404e111eb8f8f646e69d991ea,مبادرة جمعوية شبابية ترى النور في بني ملال,الجمعة 02 أكتوبر 2020 - 08:23,حميد رزقي من بني ملال,"بدعم من وزارة الثقافة والشباب والرياضة-قطاع الشباب والرياضة، وبشراكة مع اللجنة الجهوية لحقوق الإنسان بني ملال خنيفرة والوكالة الوطنية لإنعاش التشغيل والكفاءات بني ملال، تعطي ""جمعية التأهيل للشباب"" انطلاقة مشروع ""مشاركة مواطنة للشباب"" يوم 3 أكتوبر الجاري.ويأتي مشروع ""المشاركة المواطنة للشباب-من أجل سياسات عمومية محلية دامجة ومنصفة للشباب""، ترسيخا للمكانة الجوهرية التي يحظى بها الشباب في المجتمع ودوره الفعال في تنمية ونمو البلاد، حيث يشكل آلية تعمل على تعزيز الخبرات والمبادرات الشبابية المرتبطة بمشاركتهم وإدماجهم كفاعلين في تحقيق الإصلاحات التي يعرفها المغرب.ويعتبر المشروع الذي ينظم تحت شعار ""من أجل سياسات عمومية محلية دامجة ومنصفة للشباب""، مبادرة مدنية شبابية تعمل على تكوين، تدريب وتأهيل الشباب للمشاركة في صنع وتدبير القرار على مستوى الجماعات الترابية في أفق بناء إطار دامج للشباب في تدبير الشأن المحلي.وباعتماد مقاربة تشاركية متعددة الفاعلين، تسعى ""جمعية التأهيل للشباب"" من خلال مشروعها إلى تعزيز مشاركة الشبان والشابات، انطلاقا من تقوية قدراتهم المعرفية والتواصلية عن طريق مجموعة من الأنشطة ذات البعد التكويني والتحسيسي.ومن الأهداف الأساسية المسطرة للمشروع، وفق بلاغ توصلت به هسبريس، تعزيز قدرات القيادة الشابة من أجل مشاركة فاعلة في بناء سياسات عمومية دامجة ومنصفة للشبا، وتقوية قدرات 15 شابا وشابة من أجل المشاركة في إعداد وتتبع وتقييم السياسات العمومية، وكذا خلق فضاء للنقاش والتواصل والتشاور بين الفاعلين.يشار إلى أن المشروع سيستهل بدورة تكوينية حول ""تقنيات الترافع وكسب التأييد""، السبت 03 أكتوبر الجاري، بمكتبة الأشجار العالية بمدينة بني ملال، بحضور 16 مشاركا ومشاركة، من فاعلات وفاعلين مدنيين، بالإضافة إلى قيادات شبابية، وسيستمر على مدى 6 أشهر.",regions
6,2ab0542204e111ebb674646e69d991ea,السلطات تقرر إعادة فتح السوق في قصبة تادلة,الجمعة 02 أكتوبر 2020 - 07:55,حميد رزقي من بني ملال,في إطار تتبعها لتطورات الحالة الوبائية بالإقليم، قررت لجنة اليقظة بإقليم بني ملال إعادة فتح السوق الأسبوعي بقصبة تادلة بشكل جزئي وتدريجي ابتداء من الأسبوع المقبل.وبحسب معطيات وفرتها المصالح المعنية، فإن عملية إعادة فتح السوق الأسبوعي بقصبة تادلة ستتم على مرحلتين؛ الأولى تشمل مرفق سوق الجملة للخضر، مرفق البهائم، ومرفق بيع الخضر والفواكه بالتقسيط وبيع اللحوم الحمراء والبيضاء، والثانية تخص جميع مرافق السوق الأخرى.واستنادا إلى المعطيات ذاتها، ستجرى عملية إعادة فتح السوق الأسبوعي لتادلة في احترام دقيق للإجراءات الاحترازية والتدابير الصحية، حيث سيتم الحرص والسهر على ضمان احترام الوافدين لإجراءات السلامة الصحية والوقائية للحد من انتشار فيروس كورونا المستجد.ويندرج هذا القرار في إطار الجهود الرامية إلى الدفع بدينامية الاقتصاد المحلي والإقليمي، والتخفيف من التداعيات الاقتصادية والاجتماعية التي تسبب فيها وباء كوفيد-19، وذلك تماشيا مع ما تستدعيه الضوابط القانونية المواكبة للإجراءات الاحترازية المتخذة على مستوى إقليم بني ملال من أجل حصر انتشار هذا الوباء.يشار إلى أن محمد جلال، رئيس المجلس الجماعي لقصبة تادلة، سبق أن تقدم بملتمس إلى والي جهة بني ملال خنيفرة، بحر الأسبوع الجاري، بناء على طلب أعضاء مجلسه وتلبية لرغبة عدد من السكان، بُغية إعادة فتح السوق الأسبوعي باعتباره الفضاء الأمثل للتبضع والمناسب للقدرة الشرائية لكافة فئات ساكنة تادلة.,regions
7,2b66f9e404e111eb89ef646e69d991ea,إصابات كورونا تتجاوز سقف الألف بمدينة مليلية,الجمعة 02 أكتوبر 2020 - 04:01,عبد الكريم هرواش من الناظور,"بلغت الحصيلة الإجمالية للمصابين بفيروس كورونا المستجدّ بثغر مليلية المحتلّ 1036، بعد رصد 36 إصابة جديدة خلال الـ24 ساعة الأخيرة.وارتفع عدد المتعافين من ""كوفيد-19"" بالثغر ذاته إلى 634، بعد تسجيل شفاء 49 في الفترة نفسها.ويتلقّى العلاجَ حاليا ما مجموعه 396 مصابًا، 13 منهم يتابعون علاجهم بمستشفى ""كومركال"" واثنان يرقدان في وحدة العناية المركزة.يذكر أن عدد الوفيات بسبب الفيروس التّاجي بالمدينة المحتلّة ذاتها مستقرّ في 5 حالات، كلها لأشخاص كانوا يعانون من أمراض مزمنة.",regions
8,2c32fc7404e111eba3bb646e69d991ea,"ترميم قصبة أكادير أوفلا يزج بمنشطين سياحيين في ""أتون البطالة",الجمعة 02 أكتوبر 2020 - 03:00,هسبريس - محمد الراجي,"وجد عشرات العاملين في مجال التنشيط السياحي من ممارسي مختلف الأنشطة المرتبطة بقطاع السياحة في قصبة أكادير أوفلا، بعاصمة سوس، أنفسهم في خضم البطالة، بعد مباشرة أشغال ترميم القصبة التي انطلقت قبل بضعة أسابيع، إذ توقفت وفادة السياح وانقطع بالتالي مورد رزقهم دون توفرهم على بديل.ويمارس العاملون في مجال التنشيط السياحي بقصبة أكادير أوفلا، وعددهم 53 شخصا، أنشطة متنوعة ذات طابع ثقافي وترفيهي وتجاري، تتمحور بالأساس حول التعريف بالفولكلور المغربي من خلال أداء وصلات من الفن الشعبي، والتقاليد المحلية والمغربية، والإرشاد السياحي، وبيع منتجات الصناعة التقليدية، وتأجير ركوب الجمال، إضافة إلى تنظيم مهرجانات وحفلات بمناسبة الأعياد الوطنية.كما يقوم هؤلاء المنشطون السياحيون بأعمال تهدف إلى صيانة القصبة التاريخية ومحيطها، مثل عملية صباغة شعار المملكة المرسوم في الجبل المطلّ على المدينة، وهي العملية التي تمّت ثلاث مرات خلال السنوات العشر الأخيرة، إضافة إلى تنظيم حملات للنظافة والتوعية البيئية.وبعد الشروع في ترميم قصبة أكادير أوفلا، وهي من أبرز الأماكن التي يقصدها السياح المغاربة والأجانب الوافدون على مدينة أكادير، توقف نشاط العاملين في التنشيط السياحي بالقصبة، وأصبح مصيرهم أيضا مجهولا، لكون أشغال الترميم ستدوم أربع سنوات.وأفاد إبراهيم عميمير، نائب الكاتب العام لجمعية أكادير أوفلا للتنمية والثقافة، المؤطّرة لمجموعة من المنخرطين الذين يمارسون أنشطة متنوعة بقصبة أكادير أوفلا، ومنهم من قضى في عمله ثلاثين عاما، أن هؤلاء ""أصبحوا عاطلين عن العمل وهم يعيلون عشرات الأسر، ولا يعرفون مصيرهم، حتى بعد انتهاء أشغال ترميم القصبة"".وأضاف المتحدث، في تصريح لهسبريس، أن المعنيين لا يعرفون حتى ما إن كانت الأنشطة التي يقومون بها مبرمجة في مرحلة ما بعد ترميم قصبة أكادير أوفلا أم لا، مضيفا: ""حاليا نطالب بفضاء بديل لكي نستأنف نشاطنا، لأن أشغال الترميم ستمتد أربع سنوات، كما نطالب أيضا بأن نعرف مصيرنا لأن الجهات المسؤولة لم تقدم لنا أي معلومة حول مستقبل نشاطنا في أكادير أوفلا"".جمعية أكادير أوفلا للتنمية والثقافة وجهت عددا من الشكايات والمراسلات إلى الجهات المعنية بملف العمال المذكورين في أكادير، أكدت فيها أن قصبة أكادير أوفلا هي مصدر العيش الوحيد لعشرات الأشخاص من المنشطين السياحيين المنخرطين فيها، والمنتمين إلى مختلف مناطق جهة سوس ماسة.ووجهت الجمعية ذاتها مراسلة إلى والي الجهة، طالبت من خلالها بعقد لقاء مع المكتب المسيّر للجمعية، من أجل بحث السبل الممكنة لإيجاد بديل للمعنيين عن الفضاء الذي كانوا يمارسون فيه عملهم الذي يكسبون منه قوتهم، معتبرة أن الأنشطة التي يقوم بها منخرطوها لها أهمية كبرى في التنشيط السياحي بأكادير؛ كما وجهت مراسلة إلى رئيس المجلس الجماعي، وإلى شركة التنمية الجهوية للسياحة بسوس ماسة.وأوضح إبراهيم عميمير أن الأنشطة التي يقوم بها منخرطو الجمعية في فضاء قصبة أكادير أوفلا ليست فقط مصدر عيشهم وأسرهم، ""بل إن هدفنا أيضا هو المساهمة في التنمية السياحية بأكادير، لاسيما أن قصبة أكادير أوفلا هي قلب المدينة"".",regions
9,2d0e5a6604e111ebbe48646e69d991ea,دعم وزارة الثقافة يُخرج فنانين للاحتجاج بخريبكة,الجمعة 02 أكتوبر 2020 - 02:34,صالح الخزاعي من خريبكة,"خاض عدد من العاملين بالمجال الفني والمسرحي بخريبكة، الخميس، وقفة احتجاجية أمام المركب الثقافي بشارع مولاي يوسف وسط المدينة، من أجل إيصال مطالبهم إلى المصالح المركزية لوزارة الثقافة، وذلك على خلفية حرمانهم من الدعم الاستثنائي الذي قدّمته الوزارة لمجموعة من الفنانين على الصعيد الوطني.وعن أسباب الاحتجاج، أشارت مجموعة من الفرق والمؤسسات المسرحية والفنية بخريبكة، في بيان استنكاري، إلى أن ""وزارة الثقافة والشباب والرياضة-قطاع الثقافة أفرجت عن لائحة الفرق والفنانين المستفيدين من الدعم الاستثنائي، إلا أن هذه النتائج كان مجحفة وظالمة في حق الفرق المسرحية والفنية والفنانين بإقليم خريبكة، حيث أن قرارات اللجنة كانت قرارات تعسفية وانتقامية في حق الفنان المسرحي الخريبكي، مستندة في ذلك إلى مبررات واهية وغير موضوعية"".وورد ضمن البيان الاستنكاري الذي توصلت به هسبريس أنه ""اعتبارا للأضرار النفسية والاجتماعية والمادية التي سببها هذا القرار اللامسؤول، فإن الفرق والمؤسسات المسرحية والفنية تعلن تصديها لهذا القرار الجائر والتعسفي بكل الوسائل والأشكال النضالية المشروعة، وتستنكر بشدة الخرق الذي تم في مقتضيات دفتر التحملات الخاصة بشروط الاستفادة من الدعم الاستثنائي التي كانت تنص على أن تعطى الأسبقية للفنانين غير الموظفين وكذا الفرق المسرحية غير المستفيدة من الدعم السابق"".وعبّر الموقعون على البيان الاستنكاري عن ""تنديدهم باعتماد لجنة الدعم مبدأ عدم تكافؤ الفرص وعدم إعطاء كل ذي حق حقه""، مندّدين في الوقت ذاته بـ""المبرر الواهي والمستفز الذي أقرته مديرية الفنون، الذي يقول إن الفنانين والفرق المسرحية بمدينة خريبكة يستفيدون من دعم شركة مواطنة كبيرة، أي المجمع الشريف للفوسفاط، وأن هذه الشركة تدعم الثقافة والفن بخريبكة، لذلك لا يستحب أن تستفيد المدينة من دعم وزارة الثقافة""، مشيرين إلى أن ""هذا يحدث منذ سنوات، مع العلم أن هذه الشركة لم تدعم الفنانين والفرق المسرحية لأزيد من سنتين ونصف"".وحمّل الغاضبون ""مسؤولية الاحتقان المتنامي في القطاع المسرحي إلى لجنة الدعم""، مطالبين إياها بـ""التحلي بفضيلة الحوار والإنصات الإيجابي""، مشدّدين على أنهم يرفضون ""أي أسلوب فاشل من شأنه أن يركب على الفنانين والمسرحيين الخريبكيين بغية تمرير أي خطاب بعيد كل البعد على هدفنا الرامي إلى الاستفادة من حقنا المشروع""، مضيفين أن ""نضالنا يصب في قضية الدعم الاستثنائي الذي لا دخل فيه للمديرة الإقليمية بخريبكة أو الجهوية لجهة بني ملال خنيفرة، وأي محاولة من شأنها أن تزعزع علاقتنا مع هاتين الإدارتين سوف نكون لها بالمرصاد"".وأعلنت الفرق والمؤسسات المسرحية والفنية بخريبكة عن عزمها ""تنظيم وقفة أمام مديرية الفنون بالرباط، حتى يتم الوصول إلى حل عادل للملف المطلبي المشروع""، كما قال الغاضبون: ""نحن مستعدون لتنظيم اعتصام مفتوح بمقر مديرية الفنون بالرباط، وإن اقتضى الحال فإننا مستعدون أيضا لتنظيم إضراب عن الطعام بالمقر ذاته، حتى يظهر الحق من الباطل، لأن سنوات مرّت وإقليم خريبكة يعاني من إقصاء وتهميش وزارة الثقافة"".ودعا الموقعون على البيان الاستنكاري ""جميع الفنانات والفنانين الخريبكيين وكل الغيورين على القطاع المسرحي والفني، بغض النظر عن انتماءاتهم المسرحية والفنية، إلى التعبئة الشاملة وتوحيد الصفوف والاستعداد لكل الخطوات النضالية غير المسبوقة، من أجل مواجهة سياسة الترهيب وتهميش الكفاءات المهنية الفنية بإقليم خريبكة"".",regions
